Metadata_model_split	Metadata_clone_number	metric	metric_value	dataset	shuffle	permutation
inference	BZ011	accuracy	0.0	bortezomib	True	22
inference	BZ012	accuracy	0.3333333333333333	bortezomib	True	22
inference	BZ013	accuracy	0.6666666666666666	bortezomib	True	22
inference	BZ014	accuracy	0.3333333333333333	bortezomib	True	22
inference	BZ015	accuracy	0.3333333333333333	bortezomib	True	22
inference	BZ016	accuracy	0.6666666666666666	bortezomib	True	22
inference	BZ017	accuracy	0.6666666666666666	bortezomib	True	22
inference	BZ018	accuracy	0.0	bortezomib	True	22
inference	WT001	accuracy	0.0	bortezomib	True	22
inference	WT002	accuracy	0.3333333333333333	bortezomib	True	22
inference	WT003	accuracy	0.6666666666666666	bortezomib	True	22
inference	WT004	accuracy	0.3333333333333333	bortezomib	True	22
inference	WT005	accuracy	0.6666666666666666	bortezomib	True	22
inference	WT006	accuracy	0.6666666666666666	bortezomib	True	22
inference	WT007	accuracy	0.3333333333333333	bortezomib	True	22
inference	WT008	accuracy	1.0	bortezomib	True	22
inference	WT009	accuracy	0.6666666666666666	bortezomib	True	22
inference	WT010	accuracy	0.6666666666666666	bortezomib	True	22
inference	WT011	accuracy	0.6666666666666666	bortezomib	True	22
inference	WT012	accuracy	0.3333333333333333	bortezomib	True	22
inference	WT013	accuracy	0.0	bortezomib	True	22
inference	WT014	accuracy	0.6666666666666666	bortezomib	True	22
inference	WT015	accuracy	0.3333333333333333	bortezomib	True	22
inference	WT_parental	accuracy	0.5	bortezomib	True	22
test	BZ001	accuracy	0.0	bortezomib	True	22
test	BZ002	accuracy	0.0	bortezomib	True	22
test	BZ003	accuracy	0.3333333333333333	bortezomib	True	22
test	BZ004	accuracy	1.0	bortezomib	True	22
test	BZ005	accuracy	1.0	bortezomib	True	22
test	CloneA	accuracy	0.0	bortezomib	True	22
test	CloneE	accuracy	0.3333333333333333	bortezomib	True	22
test	WT clone 01	accuracy	1.0	bortezomib	True	22
test	WT clone 02	accuracy	0.5	bortezomib	True	22
test	WT clone 03	accuracy	0.0	bortezomib	True	22
test	WT clone 04	accuracy	0.5	bortezomib	True	22
test	WT clone 05	accuracy	0.3333333333333333	bortezomib	True	22
test	WT_parental	accuracy	0.8571428571428571	bortezomib	True	22
training	BZ001	accuracy	0.42857142857142855	bortezomib	True	22
training	BZ002	accuracy	0.6428571428571429	bortezomib	True	22
training	BZ003	accuracy	0.38461538461538464	bortezomib	True	22
training	BZ004	accuracy	0.6923076923076923	bortezomib	True	22
training	BZ005	accuracy	0.5714285714285714	bortezomib	True	22
training	CloneA	accuracy	0.5714285714285714	bortezomib	True	22
training	CloneE	accuracy	0.6923076923076923	bortezomib	True	22
training	WT clone 01	accuracy	0.6923076923076923	bortezomib	True	22
training	WT clone 02	accuracy	0.7142857142857143	bortezomib	True	22
training	WT clone 03	accuracy	0.2857142857142857	bortezomib	True	22
training	WT clone 04	accuracy	0.42857142857142855	bortezomib	True	22
training	WT clone 05	accuracy	0.46153846153846156	bortezomib	True	22
training	WT_parental	accuracy	0.43902439024390244	bortezomib	True	22
validation	BZ001	accuracy	0.25	bortezomib	True	22
validation	BZ002	accuracy	1.0	bortezomib	True	22
validation	BZ003	accuracy	1.0	bortezomib	True	22
validation	BZ004	accuracy	0.75	bortezomib	True	22
validation	BZ005	accuracy	0.75	bortezomib	True	22
validation	CloneA	accuracy	0.5	bortezomib	True	22
validation	CloneE	accuracy	0.75	bortezomib	True	22
validation	WT clone 01	accuracy	0.25	bortezomib	True	22
validation	WT clone 02	accuracy	0.75	bortezomib	True	22
validation	WT clone 03	accuracy	0.5	bortezomib	True	22
validation	WT clone 04	accuracy	0.5	bortezomib	True	22
validation	WT clone 05	accuracy	0.5	bortezomib	True	22
validation	WT_parental	accuracy	0.5833333333333334	bortezomib	True	22
inference	BZ001	avg_precision	1.0	bortezomib	True	22
inference	BZ002	avg_precision	1.0	bortezomib	True	22
inference	BZ003	avg_precision	1.0	bortezomib	True	22
inference	BZ004	avg_precision	1.0	bortezomib	True	22
inference	BZ005	avg_precision	1.0	bortezomib	True	22
inference	BZ006	avg_precision	1.0	bortezomib	True	22
inference	BZ007	avg_precision	1.0	bortezomib	True	22
inference	BZ008	avg_precision	1.0	bortezomib	True	22
inference	BZ009	avg_precision	1.0	bortezomib	True	22
inference	BZ010	avg_precision	1.0	bortezomib	True	22
inference	BZ011	avg_precision	1.0	bortezomib	True	22
inference	BZ012	avg_precision	1.0	bortezomib	True	22
inference	BZ013	avg_precision	1.0	bortezomib	True	22
inference	BZ014	avg_precision	1.0	bortezomib	True	22
inference	BZ015	avg_precision	1.0	bortezomib	True	22
inference	BZ016	avg_precision	1.0	bortezomib	True	22
inference	BZ017	avg_precision	1.0	bortezomib	True	22
inference	BZ018	avg_precision	1.0	bortezomib	True	22
inference	WT001	avg_precision		bortezomib	True	22
inference	WT002	avg_precision		bortezomib	True	22
inference	WT003	avg_precision		bortezomib	True	22
inference	WT004	avg_precision		bortezomib	True	22
inference	WT005	avg_precision		bortezomib	True	22
inference	WT006	avg_precision		bortezomib	True	22
inference	WT007	avg_precision		bortezomib	True	22
inference	WT008	avg_precision		bortezomib	True	22
inference	WT009	avg_precision		bortezomib	True	22
inference	WT010	avg_precision		bortezomib	True	22
inference	WT011	avg_precision		bortezomib	True	22
inference	WT012	avg_precision		bortezomib	True	22
inference	WT013	avg_precision		bortezomib	True	22
inference	WT014	avg_precision		bortezomib	True	22
inference	WT015	avg_precision		bortezomib	True	22
inference	WT_parental	avg_precision		bortezomib	True	22
test	BZ001	avg_precision	1.0	bortezomib	True	22
test	BZ002	avg_precision	1.0	bortezomib	True	22
test	BZ003	avg_precision	1.0	bortezomib	True	22
test	BZ004	avg_precision	1.0	bortezomib	True	22
test	BZ005	avg_precision	1.0	bortezomib	True	22
test	CloneA	avg_precision	1.0	bortezomib	True	22
test	CloneE	avg_precision	1.0	bortezomib	True	22
test	WT clone 01	avg_precision		bortezomib	True	22
test	WT clone 02	avg_precision		bortezomib	True	22
test	WT clone 03	avg_precision		bortezomib	True	22
test	WT clone 04	avg_precision		bortezomib	True	22
test	WT clone 05	avg_precision		bortezomib	True	22
test	WT_parental	avg_precision		bortezomib	True	22
training	BZ001	avg_precision	1.0	bortezomib	True	22
training	BZ002	avg_precision	1.0	bortezomib	True	22
training	BZ003	avg_precision	1.0	bortezomib	True	22
training	BZ004	avg_precision	1.0	bortezomib	True	22
training	BZ005	avg_precision	1.0	bortezomib	True	22
training	CloneA	avg_precision	1.0	bortezomib	True	22
training	CloneE	avg_precision	1.0	bortezomib	True	22
training	WT clone 01	avg_precision		bortezomib	True	22
training	WT clone 02	avg_precision		bortezomib	True	22
training	WT clone 03	avg_precision		bortezomib	True	22
training	WT clone 04	avg_precision		bortezomib	True	22
training	WT clone 05	avg_precision		bortezomib	True	22
training	WT_parental	avg_precision		bortezomib	True	22
validation	BZ001	avg_precision	1.0	bortezomib	True	22
validation	BZ002	avg_precision	1.0	bortezomib	True	22
validation	BZ003	avg_precision	1.0	bortezomib	True	22
validation	BZ004	avg_precision	1.0	bortezomib	True	22
validation	BZ005	avg_precision	1.0	bortezomib	True	22
validation	CloneA	avg_precision	1.0	bortezomib	True	22
validation	CloneE	avg_precision	1.0	bortezomib	True	22
validation	WT clone 01	avg_precision		bortezomib	True	22
validation	WT clone 02	avg_precision		bortezomib	True	22
validation	WT clone 03	avg_precision		bortezomib	True	22
validation	WT clone 04	avg_precision		bortezomib	True	22
validation	WT clone 05	avg_precision		bortezomib	True	22
validation	WT_parental	avg_precision		bortezomib	True	22
inference	BZ001	accuracy	0.6666666666666666	bortezomib	True	23
inference	BZ002	accuracy	0.3333333333333333	bortezomib	True	23
inference	BZ003	accuracy	0.3333333333333333	bortezomib	True	23
inference	BZ004	accuracy	0.3333333333333333	bortezomib	True	23
inference	BZ005	accuracy	0.6666666666666666	bortezomib	True	23
inference	BZ006	accuracy	0.6666666666666666	bortezomib	True	23
inference	BZ007	accuracy	0.6666666666666666	bortezomib	True	23
inference	BZ008	accuracy	0.3333333333333333	bortezomib	True	23
inference	BZ009	accuracy	0.0	bortezomib	True	23
inference	BZ010	accuracy	0.6666666666666666	bortezomib	True	23
inference	BZ011	accuracy	0.6666666666666666	bortezomib	True	23
inference	BZ012	accuracy	0.3333333333333333	bortezomib	True	23
inference	BZ013	accuracy	0.3333333333333333	bortezomib	True	23
inference	BZ014	accuracy	0.6666666666666666	bortezomib	True	23
inference	BZ015	accuracy	0.3333333333333333	bortezomib	True	23
inference	BZ016	accuracy	0.3333333333333333	bortezomib	True	23
inference	BZ017	accuracy	1.0	bortezomib	True	23
inference	BZ018	accuracy	0.3333333333333333	bortezomib	True	23
inference	WT001	accuracy	1.0	bortezomib	True	23
inference	WT002	accuracy	0.3333333333333333	bortezomib	True	23
inference	WT003	accuracy	0.6666666666666666	bortezomib	True	23
inference	WT004	accuracy	0.6666666666666666	bortezomib	True	23
inference	WT005	accuracy	0.0	bortezomib	True	23
inference	WT006	accuracy	0.3333333333333333	bortezomib	True	23
inference	WT007	accuracy	0.6666666666666666	bortezomib	True	23
inference	WT008	accuracy	0.6666666666666666	bortezomib	True	23
inference	WT009	accuracy	0.0	bortezomib	True	23
inference	WT010	accuracy	0.6666666666666666	bortezomib	True	23
inference	WT011	accuracy	0.6666666666666666	bortezomib	True	23
inference	WT012	accuracy	1.0	bortezomib	True	23
inference	WT013	accuracy	0.6666666666666666	bortezomib	True	23
inference	WT014	accuracy	0.6666666666666666	bortezomib	True	23
inference	WT015	accuracy	0.3333333333333333	bortezomib	True	23
inference	WT_parental	accuracy	0.5	bortezomib	True	23
test	BZ001	accuracy	0.5	bortezomib	True	23
test	BZ002	accuracy	0.0	bortezomib	True	23
test	BZ003	accuracy	1.0	bortezomib	True	23
test	BZ004	accuracy	0.6666666666666666	bortezomib	True	23
test	BZ005	accuracy	1.0	bortezomib	True	23
test	CloneA	accuracy	0.5	bortezomib	True	23
test	CloneE	accuracy	0.6666666666666666	bortezomib	True	23
test	WT clone 01	accuracy	0.3333333333333333	bortezomib	True	23
test	WT clone 02	accuracy	0.5	bortezomib	True	23
test	WT clone 03	accuracy	0.5	bortezomib	True	23
test	WT clone 04	accuracy	0.0	bortezomib	True	23
test	WT clone 05	accuracy	0.6666666666666666	bortezomib	True	23
test	WT_parental	accuracy	0.42857142857142855	bortezomib	True	23
training	BZ001	accuracy	0.5	bortezomib	True	23
training	BZ002	accuracy	0.6428571428571429	bortezomib	True	23
training	BZ003	accuracy	0.5384615384615384	bortezomib	True	23
training	BZ004	accuracy	0.6923076923076923	bortezomib	True	23
training	BZ005	accuracy	0.42857142857142855	bortezomib	True	23
training	CloneA	accuracy	0.35714285714285715	bortezomib	True	23
training	CloneE	accuracy	0.38461538461538464	bortezomib	True	23
training	WT clone 01	accuracy	0.38461538461538464	bortezomib	True	23
training	WT clone 02	accuracy	0.6428571428571429	bortezomib	True	23
training	WT clone 03	accuracy	0.6428571428571429	bortezomib	True	23
training	WT clone 04	accuracy	0.42857142857142855	bortezomib	True	23
training	WT clone 05	accuracy	0.5384615384615384	bortezomib	True	23
training	WT_parental	accuracy	0.4146341463414634	bortezomib	True	23
validation	BZ001	accuracy	0.75	bortezomib	True	23
validation	BZ002	accuracy	0.75	bortezomib	True	23
validation	BZ003	accuracy	0.75	bortezomib	True	23
validation	BZ004	accuracy	0.25	bortezomib	True	23
validation	BZ005	accuracy	0.0	bortezomib	True	23
validation	CloneA	accuracy	1.0	bortezomib	True	23
validation	CloneE	accuracy	0.5	bortezomib	True	23
validation	WT clone 01	accuracy	0.25	bortezomib	True	23
validation	WT clone 02	accuracy	0.5	bortezomib	True	23
validation	WT clone 03	accuracy	0.75	bortezomib	True	23
validation	WT clone 04	accuracy	0.5	bortezomib	True	23
validation	WT clone 05	accuracy	0.25	bortezomib	True	23
validation	WT_parental	accuracy	0.25	bortezomib	True	23
inference	BZ001	avg_precision	1.0	bortezomib	True	23
inference	BZ002	avg_precision	1.0	bortezomib	True	23
inference	BZ003	avg_precision	1.0	bortezomib	True	23
inference	BZ004	avg_precision	1.0	bortezomib	True	23
inference	BZ005	avg_precision	1.0	bortezomib	True	23
inference	BZ006	avg_precision	1.0	bortezomib	True	23
inference	BZ007	avg_precision	1.0	bortezomib	True	23
inference	BZ008	avg_precision	1.0	bortezomib	True	23
inference	BZ009	avg_precision	1.0	bortezomib	True	23
inference	BZ010	avg_precision	1.0	bortezomib	True	23
inference	BZ011	avg_precision	1.0	bortezomib	True	23
inference	BZ012	avg_precision	1.0	bortezomib	True	23
inference	BZ013	avg_precision	1.0	bortezomib	True	23
inference	BZ014	avg_precision	1.0	bortezomib	True	23
inference	BZ015	avg_precision	1.0	bortezomib	True	23
inference	BZ016	avg_precision	1.0	bortezomib	True	23
inference	BZ017	avg_precision	1.0	bortezomib	True	23
inference	BZ018	avg_precision	1.0	bortezomib	True	23
inference	WT001	avg_precision		bortezomib	True	23
inference	WT002	avg_precision		bortezomib	True	23
inference	WT003	avg_precision		bortezomib	True	23
inference	WT004	avg_precision		bortezomib	True	23
inference	WT005	avg_precision		bortezomib	True	23
inference	WT006	avg_precision		bortezomib	True	23
inference	WT007	avg_precision		bortezomib	True	23
inference	WT008	avg_precision		bortezomib	True	23
inference	WT009	avg_precision		bortezomib	True	23
inference	WT010	avg_precision		bortezomib	True	23
inference	WT011	avg_precision		bortezomib	True	23
inference	WT012	avg_precision		bortezomib	True	23
inference	WT013	avg_precision		bortezomib	True	23
inference	WT014	avg_precision		bortezomib	True	23
inference	WT015	avg_precision		bortezomib	True	23
inference	WT_parental	avg_precision		bortezomib	True	23
test	BZ001	avg_precision	1.0	bortezomib	True	23
test	BZ002	avg_precision	1.0	bortezomib	True	23
test	BZ003	avg_precision	1.0	bortezomib	True	23
test	BZ004	avg_precision	1.0	bortezomib	True	23
test	BZ005	avg_precision	1.0	bortezomib	True	23
test	CloneA	avg_precision	1.0	bortezomib	True	23
test	CloneE	avg_precision	1.0	bortezomib	True	23
test	WT clone 01	avg_precision		bortezomib	True	23
test	WT clone 02	avg_precision		bortezomib	True	23
test	WT clone 03	avg_precision		bortezomib	True	23
test	WT clone 04	avg_precision		bortezomib	True	23
test	WT clone 05	avg_precision		bortezomib	True	23
test	WT_parental	avg_precision		bortezomib	True	23
training	BZ001	avg_precision	1.0	bortezomib	True	23
training	BZ002	avg_precision	1.0	bortezomib	True	23
training	BZ003	avg_precision	1.0	bortezomib	True	23
training	BZ004	avg_precision	1.0	bortezomib	True	23
training	BZ005	avg_precision	1.0	bortezomib	True	23
training	CloneA	avg_precision	1.0	bortezomib	True	23
training	CloneE	avg_precision	1.0	bortezomib	True	23
training	WT clone 01	avg_precision		bortezomib	True	23
training	WT clone 02	avg_precision		bortezomib	True	23
training	WT clone 03	avg_precision		bortezomib	True	23
training	WT clone 04	avg_precision		bortezomib	True	23
training	WT clone 05	avg_precision		bortezomib	True	23
training	WT_parental	avg_precision		bortezomib	True	23
validation	BZ001	avg_precision	1.0	bortezomib	True	23
validation	BZ002	avg_precision	1.0	bortezomib	True	23
validation	BZ003	avg_precision	1.0	bortezomib	True	23
validation	BZ004	avg_precision	1.0	bortezomib	True	23
validation	BZ005	avg_precision	1.0	bortezomib	True	23
validation	CloneA	avg_precision	1.0	bortezomib	True	23
validation	CloneE	avg_precision	1.0	bortezomib	True	23
validation	WT clone 01	avg_precision		bortezomib	True	23
validation	WT clone 02	avg_precision		bortezomib	True	23
validation	WT clone 03	avg_precision		bortezomib	True	23
validation	WT clone 04	avg_precision		bortezomib	True	23
validation	WT clone 05	avg_precision		bortezomib	True	23
validation	WT_parental	avg_precision		bortezomib	True	23
inference	BZ001	accuracy	0.6666666666666666	bortezomib	True	24
inference	BZ002	accuracy	1.0	bortezomib	True	24
inference	BZ003	accuracy	0.6666666666666666	bortezomib	True	24
inference	BZ004	accuracy	0.6666666666666666	bortezomib	True	24
inference	BZ005	accuracy	0.6666666666666666	bortezomib	True	24
inference	BZ006	accuracy	0.3333333333333333	bortezomib	True	24
inference	BZ007	accuracy	0.0	bortezomib	True	24
inference	BZ008	accuracy	1.0	bortezomib	True	24
inference	BZ009	accuracy	0.3333333333333333	bortezomib	True	24
inference	BZ010	accuracy	0.3333333333333333	bortezomib	True	24
inference	BZ011	accuracy	0.3333333333333333	bortezomib	True	24
inference	BZ012	accuracy	0.6666666666666666	bortezomib	True	24
inference	BZ013	accuracy	0.3333333333333333	bortezomib	True	24
inference	BZ014	accuracy	0.6666666666666666	bortezomib	True	24
inference	BZ015	accuracy	0.6666666666666666	bortezomib	True	24
inference	BZ016	accuracy	0.6666666666666666	bortezomib	True	24
inference	BZ017	accuracy	0.3333333333333333	bortezomib	True	24
inference	BZ018	accuracy	0.3333333333333333	bortezomib	True	24
inference	WT001	accuracy	0.3333333333333333	bortezomib	True	24
inference	WT002	accuracy	0.6666666666666666	bortezomib	True	24
inference	WT003	accuracy	0.6666666666666666	bortezomib	True	24
inference	WT004	accuracy	0.3333333333333333	bortezomib	True	24
inference	WT005	accuracy	0.3333333333333333	bortezomib	True	24
inference	WT006	accuracy	0.6666666666666666	bortezomib	True	24
inference	WT007	accuracy	0.0	bortezomib	True	24
inference	WT008	accuracy	0.6666666666666666	bortezomib	True	24
inference	WT009	accuracy	0.3333333333333333	bortezomib	True	24
inference	WT010	accuracy	0.3333333333333333	bortezomib	True	24
inference	WT011	accuracy	0.3333333333333333	bortezomib	True	24
inference	WT012	accuracy	0.6666666666666666	bortezomib	True	24
inference	WT013	accuracy	0.6666666666666666	bortezomib	True	24
inference	WT014	accuracy	0.6666666666666666	bortezomib	True	24
